序号,代码,名称,收盘价,涨跌幅,买方机构数,卖方机构数,机构买入总额,机构卖出总额,机构买入净额,市场总成交额,机构净买额占总成交额比,换手率,流通市值,上榜原因,上榜日期
2088,300164,通源石油,18.9,-10.596,1,1,63167941.0,56474695.92,6693245.08,3677274871,0.182016447364,34.3561,110.23,日换手率达到30%的前5只证券,2026-03-10
2089,920021,流金科技,12.48,8.5217,1,0,16933842.07,10242709.52,6691132.55,983373900,0.680426087168,33.6965,29.06,当日换手率达到20%的前5只股票,2026-01-23
2090,000720,新能泰山,5.69,10.058,4,5,237086917.5,230406026.99,6680890.51,2256355313,0.296092130149,24.0831,71.5,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-05-08
2091,920021,流金科技,13.42,2.4427,1,0,19782415.84,13107807.29,6674608.55,983093800,0.678939135818,30.6783,31.25,当日换手率达到20%的前5只股票,2026-02-02
2092,920101,志高机械,47.5,5.2982,1,0,6637319.18,0.0,6637319.18,366697200,1.810027232278,30.3682,12.19,当日换手率达到20%的前5只股票,2026-01-28
2093,002787,华源控股,19.24,-10.0094,3,2,43197541.0,36563845.0,6633696.0,477922734,1.388026877165,9.3642,48.27,日跌幅偏离值达到7%的前5只证券,2026-04-27
2094,002787,华源控股,19.24,-10.0094,3,2,43197541.0,36563845.0,6633696.0,477922734,1.388026877165,9.3642,48.27,日振幅值达到15%的前5只证券,2026-04-27
2095,920179,凯德石英,47.28,22.3602,1,0,11165377.8,4571324.9,6594052.9,477421200,1.381181418002,18.2394,28.23,当日收盘价涨幅达到20%的前5只股票,2026-01-05
2096,920168,通宝光电,26.1,-5.0564,1,0,6502837.54,0.0,6502837.54,266672500,2.438510735078,36.2409,7.35,当日换手率达到20%的前5只股票,2026-02-27
2097,300071,福石控股,5.83,-19.3638,1,1,23503811.0,17026071.4,6477739.6,1209091573,0.535752605068,21.4767,55.11,日跌幅达到15%的前5只证券,2026-02-02
2098,603190,亚通精工,27.94,-1.3766,1,1,12862998.0,6387241.0,6475757.0,323475107,2.001933644928,27.9332,11.49,有价格涨跌幅限制的日换手率达到20%的前五只证券,2026-05-06
2099,002297,博云新材,22.58,9.9854,1,1,43074313.64,36612985.0,6461328.64,4341293690,0.148834174819,35.2594,129.41,日涨幅偏离值达到7%的前5只证券,2026-04-28
2100,002297,博云新材,22.58,9.9854,1,1,43074313.64,36612985.0,6461328.64,4341293690,0.148834174819,35.2594,129.41,日振幅值达到15%的前5只证券,2026-04-28
2101,002297,博云新材,22.58,9.9854,1,1,43074313.64,36612985.0,6461328.64,4341293690,0.148834174819,35.2594,129.41,日换手率达到20%的前5只证券,2026-04-28
2102,123243,严牌转债,277.558,18.1148,1,0,110530466.36,104069539.32,6460927.04,4511768529,0.143201651381,,,日涨幅达到15%的前5只可转债,2026-05-15
2103,603115,海星股份,53.56,10.0021,1,1,19963192.0,13540689.0,6422503.0,577919626,1.111314222784,1.4003,129.56,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-04-22
2104,688066,*ST航图,28.55,-20.0056,1,0,6409475.0,0.0,6409475.0,134546700,4.763754889566,1.8037,74.59,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,2026-02-02
2105,002703,浙江世宝,19.92,9.9945,0,1,19142899.0,12790093.72,6352805.28,1348897847,0.470962667346,11.6986,116.74,日涨幅偏离值达到7%的前5只证券,2026-05-21
2106,300212,*ST易录,8.32,15.2355,1,0,12818505.76,6502373.19,6316132.57,988090609,0.639226049966,12.8962,58.12,连续三个交易日内，涨幅偏离值累计达到30%的证券,2026-05-19
2107,002569,*ST步森,15.14,3.2038,2,2,16939528.0,10662518.0,6277010.0,133954867,4.685914099709,2.3319,21.2,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2026-03-30
2108,002634,*ST棒杰,6.9,10.0478,4,4,54655572.2,48437090.0,6218482.2,345450224,1.800109471054,3.2702,30.51,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-02-06
2109,001208,华菱线缆,24.11,-10.0037,1,0,15254888.0,9038390.0,6216498.0,1066682950,0.58278779088,16.5791,63.46,日跌幅偏离值达到7%的前5只证券,2026-01-20
2110,920181,赛英电子,127.09,14.9512,1,0,12275961.59,6061945.26,6214016.33,461441700,1.346652530536,37.3144,12.73,当日换手率达到20%的前5只股票,2026-05-14
2111,920028,新恒泰,18.51,-18.4581,1,0,6204322.42,0.0,6204322.42,350586700,1.76969703072,42.0281,7.88,当日换手率达到20%的前5只股票,2026-03-23
2112,002021,中捷资源,3.3,4.4304,3,4,138421536.06,132221220.47,6200315.59,1411070364,0.439405131607,13.5852,39.45,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-01-21
2113,002667,*ST威领,19.34,-5.0098,2,0,6169697.0,0.0,6169697.0,90976252,6.781656601989,0.2723,45.76,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2026-05-20
2114,002342,巨力索具,10.79,-4.8501,1,1,46243409.99,40098497.0,6144912.99,3418027527,0.17977950562,28.7401,103.01,连续三个交易日内，跌幅偏离值累计达到20%的证券,2026-01-19
2115,920207,众诚科技,24.62,12.3175,1,0,6899183.26,797371.44,6101811.82,313781300,1.944606584267,22.0682,13.86,当日换手率达到20%的前5只股票,2026-01-08
2116,688530,欧莱新材,27.92,-3.4244,2,1,21462614.14,15441766.36,6020847.78,593044500,1.015243844265,30.3851,18.92,有价格涨跌幅限制的日换手率达到30%的前五只证券,2026-02-09
2117,920181,赛英电子,111.75,4.9986,1,1,10196447.64,4195573.11,6000874.53,295695000,2.02941359509,25.9936,11.2,当日换手率达到20%的前5只股票,2026-05-27
2118,300868,杰美特,87.24,20.0,3,3,82295220.25,76324117.0,5971103.25,436066517,1.369310189436,6.6863,70.46,日涨幅达到15%的前5只证券,2026-05-07
2119,002980,华盛昌,31.87,10.0104,2,2,26368217.0,20414989.2,5953227.8,281097451,2.117851933136,1.9903,32.28,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-03-02
2120,001368,通达创智,32.85,-0.4545,5,4,73293313.0,67342850.25,5950462.75,367956867,1.617163119828,34.9939,10.5,日换手率达到20%的前5只证券,2026-02-03
2121,300335,迪森股份,9.09,4.603,3,2,69333063.5,63405972.0,5927091.5,1201234350,0.493416750861,36.5903,34.92,日换手率达到30%的前5只证券,2026-03-26
2122,920119,美德乐,110.36,0.7854,1,0,5918200.83,0.0,5918200.83,496023200,1.193129843523,30.4205,15.89,当日换手率达到20%的前5只股票,2026-02-02
2123,920166,海圣医疗,31.59,13.2258,1,0,6572670.06,664526.26,5908143.8,186309200,3.171149787557,25.2097,7.51,当日换手率达到20%的前5只股票,2026-02-27
2124,002579,中京电子,16.54,9.9734,1,1,47082654.94,41258974.0,5823680.94,3248355310,0.17928090939,17.5661,96.5,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-05-27
2125,920036,觅睿科技,60.18,15.2211,1,0,7887963.45,2092580.58,5795382.87,460016200,1.259821473679,61.2369,7.86,当日换手率达到20%的前5只股票,2026-03-17
2126,003036,泰坦股份,41.91,10.0,3,4,157804513.2,152010660.48,5793852.72,1599125992,0.362313710676,2.3107,90.64,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-05-08
2127,002652,扬子新材,3.95,0.0,2,2,33554081.6,27767476.38,5786605.22,1158119400,0.499655322241,21.0024,20.23,连续三个交易日内，跌幅偏离值累计达到20%的证券,2026-01-05
2128,603248,锡华科技,28.56,-1.6529,1,0,5781457.0,0.0,5781457.0,599683743,0.964084330697,30.0713,19.79,有价格涨跌幅限制的日换手率达到20%的前五只证券,2026-03-30
2129,920178,锐翔智能,193.99,0.4609,1,0,16279537.03,10510418.0,5769119.03,1055582200,0.546534322955,39.9057,28.34,当日换手率达到20%的前5只股票,2026-05-26
2130,301629,矽电股份,342.8,3.39,3,3,178694616.79,172931505.89,5763110.9,3348577314,0.172106251688,37.9114,35.76,连续三个交易日内，涨幅偏离值累计达到30%的证券,2026-01-16
2131,300890,翔丰华,42.45,5.2566,4,3,87445220.7,81684694.22,5760526.48,1386471194,0.415481151352,30.7135,46.21,日换手率达到30%的前5只证券,2026-04-29
2132,920088,科力股份,47.44,8.8323,1,1,14413259.27,8659608.8,5753650.47,519407400,1.107733634523,35.5449,15.08,当日换手率达到20%的前5只股票,2026-02-06
2133,001225,和泰机电,46.14,-10.0059,3,2,19691489.0,13938646.0,5752843.0,441700693,1.302430150364,23.8708,9.71,连续三个交易日内，跌幅偏离值累计达到20%的证券,2026-05-29
2134,002989,中天精装,29.21,10.0188,1,2,30975489.0,25237613.0,5737876.0,620245192,0.925098021558,4.9052,53.55,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-04-30
2135,920036,觅睿科技,61.8,8.4211,1,1,21479764.71,15763993.93,5715770.78,1537593000,0.371734963674,59.5065,8.07,北交所股票最近3个有成交的交易日以内收盘价涨跌幅偏离值累计达到+40%(-40%),2026-03-12
2136,002081,金螳螂,4.87,9.9323,1,0,23446542.6,17739677.99,5706864.61,2224345802,0.256563732351,17.8336,128.77,日涨幅偏离值达到7%的前5只证券,2026-04-28
2137,127096,泰坦转债,359.538,17.8072,1,1,101369617.07,95730866.04,5638751.03,2802948703,0.201172109356,,,日涨幅达到15%的前5只可转债,2026-05-08
2138,002766,索菱股份,6.74,-6.3889,2,1,31296677.0,25692058.3,5604618.7,1002825015,0.558883017093,16.9954,57.65,日跌幅偏离值达到7%的前5只证券,2026-01-09
2139,688287,退市观典,1.75,-8.377,2,2,62591400.0,57026800.0,5564600.0,293296900,1.897258375387,8.5015,6.48,有价格涨跌幅限制的连续10个交易日内收盘价格跌幅偏离值累计达到-50%的证券,2026-04-08
2140,920088,科力股份,52.36,4.6991,1,0,8056682.11,2495557.89,5561124.22,507035500,1.096791885381,29.5937,17.05,当日换手率达到20%的前5只股票,2026-04-23
2141,127078,优彩转债,159.528,20.0,2,2,15942467.07,10432671.77,5509795.3,237964434,2.315386046303,,,日涨幅达到15%的前5只可转债,2026-02-25
2142,301286,侨源股份,65.12,19.9926,2,1,32737471.63,27274428.38,5463043.25,596456783,0.91591602371,5.9732,105.03,日涨幅达到15%的前5只证券,2026-01-22
2143,002830,名雕股份,30.65,10.0144,1,1,20891167.0,15437503.0,5453664.0,718792573,0.758725702637,38.1925,20.49,日振幅值达到15%的前5只证券,2026-02-06
2144,002830,名雕股份,30.65,10.0144,1,1,20891167.0,15437503.0,5453664.0,718792573,0.758725702637,38.1925,20.49,日换手率达到20%的前5只证券,2026-02-06
2145,002421,达实智能,4.57,-0.2183,3,3,198561126.12,193128584.17,5432541.95,3447404733,0.157583526471,37.0963,91.55,日振幅值达到15%的前5只证券,2026-05-28
2146,002421,达实智能,4.57,-0.2183,3,3,198561126.12,193128584.17,5432541.95,3447404733,0.157583526471,37.0963,91.55,日换手率达到20%的前5只证券,2026-05-28
2147,603172,万丰股份,26.51,6.6801,1,0,5423249.0,0.0,5423249.0,502348923,1.079578108302,39.466,13.28,有价格涨跌幅限制的日换手率达到20%的前五只证券,2026-02-09
2148,002289,宇顺电子,28.99,3.6468,1,1,26578923.0,21167111.64,5411811.36,271861555,1.990649748178,1.1241,79.56,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2026-02-25
2149,301526,国际复材,11.8,20.0407,0,2,39311247.54,33912601.07,5398646.47,1729129188,0.312217647326,10.7747,165.72,日涨幅达到15%的前5只证券,2026-02-11
2150,920088,科力股份,60.51,29.9893,1,1,27267707.24,21883684.31,5384022.93,1504964600,0.357750802245,54.896,19.23,北交所股票最近3个有成交的交易日以内收盘价涨跌幅偏离值累计达到+40%(-40%),2026-01-29
2151,001211,双枪科技,38.01,10.0145,4,4,95173282.92,89801221.0,5372061.92,625494815,0.858849952257,17.2018,25.47,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-04-27
2152,920046,亿能电力,27.6,6.0315,1,1,14933051.13,9563394.99,5369656.14,535316100,1.00308138313,33.9839,15.44,当日换手率达到20%的前5只股票,2026-01-23
2153,002342,巨力索具,10.79,-4.8501,1,1,45347297.99,40011321.0,5335976.99,2902445873,0.18384415157,28.7401,103.01,日振幅值达到15%的前5只证券,2026-01-19
2154,301230,泓博医药,65.76,16.1017,3,1,116728072.7,111399112.0,5328960.7,2680107878,0.19883381351,31.3287,82.6,连续三个交易日内，涨幅偏离值累计达到30%的证券,2026-01-14
2155,920299,灿能电力,26.05,13.7555,1,0,9373464.44,4086900.57,5286563.87,396046700,1.334833460296,35.7612,11.48,当日价格振幅达到30%的前5只股票,2026-01-13
2156,300804,广康生化,44.7,3.4962,4,3,59228254.35,53942136.08,5286118.27,532932967,0.991891775762,43.8331,12.29,日换手率达到30%的前5只证券,2026-02-10
2157,002081,金螳螂,4.08,9.973,1,1,21587559.0,16305189.0,5282370.0,1017450320,0.519177191865,7.3141,107.89,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-04-20
2158,002207,*ST准油,10.15,4.9638,1,0,5429642.0,159245.0,5270397.0,252054115,2.090978359945,8.9092,26.47,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2026-05-15
2159,301248,杰创智能,81.74,19.9941,4,5,137363998.58,132149801.58,5214197.0,1178484052,0.44244951734,13.6497,91.82,日涨幅达到15%的前5只证券,2026-04-27
2160,301079,邵阳液压,44.76,20.0,3,3,67801502.04,62602206.0,5199296.04,778569388,0.667801241628,23.9673,34.07,日涨幅达到15%的前5只证券,2026-03-31
2161,920181,赛英电子,84.12,7.8738,1,0,8546825.04,3361282.44,5185542.6,236491200,2.192700024356,28.5868,8.43,当日换手率达到20%的前5只股票,2026-04-30
2162,920088,科力股份,53.54,-7.2579,1,0,10633719.55,5451800.71,5181918.84,446975800,1.159328724284,25.3822,17.17,当日换手率达到20%的前5只股票,2026-04-01
2163,301159,三维天地,51.49,7.5397,1,3,68690357.92,63527273.2,5163084.72,1660911276,0.310858550641,36.0904,27.3,连续三个交易日内，涨幅偏离值累计达到30%的证券,2026-01-13
2164,002620,*ST瑞和,10.89,5.0145,1,0,8719446.36,3558245.92,5161200.44,263167078,1.961187728809,0.9214,34.42,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2026-05-14
2165,300317,珈伟新能,6.15,-11.7647,4,1,139947893.84,134797211.16,5150682.68,2166938843,0.237693956922,40.9046,50.98,日换手率达到30%的前5只证券,2026-03-20
2166,002883,*ST中设,9.15,-4.6875,3,3,29026296.6,23903839.49,5122457.11,378528673,1.353254713679,13.0263,14.03,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2026-05-07
2167,920088,科力股份,51.4,-5.878,1,0,8382301.89,3269717.42,5112584.47,655258000,0.780239916186,38.5229,16.34,当日换手率达到20%的前5只股票,2026-02-25
2168,000909,*ST数源,4.62,-4.3478,2,1,11303462.0,6194451.0,5109011.0,141787147,3.603296284677,2.403,20.22,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2026-05-25
2169,002620,*ST瑞和,9.34,-4.9847,1,0,5071500.0,0.0,5071500.0,162042713,3.129730369301,0.5074,29.52,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2026-05-19
2170,002055,ST得润,6.73,4.9922,1,2,11965927.0,6908123.0,5057804.0,224833885,2.249573724174,0.5332,39.98,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2026-05-20
2171,001215,千味央厨,47.17,5.0089,5,4,192552984.79,187521224.35,5031760.44,940714056,0.534887345193,8.5932,45.71,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-01-09
2172,300352,ST信源,5.75,-20.0278,3,2,7931550.0,2938825.0,4992725.0,35794900,13.948146244297,0.4878,73.38,日跌幅达到15%的前5只证券,2026-05-06
2173,920116,星图测控,130.16,29.991,1,1,24022445.54,19031950.09,4990495.45,1234807400,0.40415172844,24.9076,52.82,当日收盘价涨幅达到20%的前5只股票,2026-01-12
2174,920012,创达新材,69.5,-2.0437,1,0,6478435.62,1491919.77,4986515.85,215592400,2.31293675009,23.1672,9.22,当日换手率达到20%的前5只股票,2026-05-20
2175,920088,科力股份,42.81,14.5571,1,1,14100969.56,9133455.31,4967514.25,510096700,0.973837754685,39.363,13.61,当日换手率达到20%的前5只股票,2026-01-14
2176,920662,方盛股份,32.28,2.8025,1,0,6878085.9,1918833.1,4959252.8,234704400,2.112978197256,29.3042,8.14,当日换手率达到20%的前5只股票,2026-02-13
2177,301696,三瑞智能,123.08,-4.0087,4,4,133427006.95,128469221.35,4957785.6,1541934892,0.321530151871,41.1655,37.03,日换手率达到30%的前5只证券,2026-05-11
2178,001382,新亚电缆,25.12,5.2367,1,1,12363272.0,7459202.0,4904070.0,702810871,0.69777947416,45.2575,15.57,日换手率达到20%的前5只证券,2026-03-18
2179,001234,泰慕士,31.07,-3.4793,1,1,13786310.0,8901269.0,4885041.0,539961766,0.904701278423,19.2838,28.42,日振幅值达到15%的前5只证券,2026-04-28
2180,920156,海昌智能,44.11,10.8291,1,0,9755006.27,4891298.5,4863707.77,429460600,1.132515478719,48.1537,9.58,当日换手率达到20%的前5只股票,2026-04-29
2181,001209,洪兴股份,24.8,7.873,4,4,119795022.0,114945227.67,4849794.33,805460574,0.60211442826,20.1804,23.83,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-02-06
2182,301667,纳百川,73.58,-8.3115,3,3,56370558.4,51548354.05,4822204.35,749720923,0.643199916404,44.8089,16.55,日换手率达到30%的前5只证券,2026-01-05
2183,300986,志特新材,34.8,2.9586,1,1,47812045.5,43010977.0,4801068.5,6655606338,0.07213570419,14.5508,143.25,连续三个交易日内，涨幅偏离值累计达到30%的证券,2026-01-21
2184,002420,毅昌科技,7.88,-9.9429,2,3,31381934.0,26595516.02,4786417.98,510334703,0.937897805472,15.9092,31.49,日跌幅偏离值达到7%的前5只证券,2026-01-28
2185,123118,惠城转债,595.903,20.0,1,1,79952910.11,75239717.74,4713192.37,2195560763,0.214669183811,,,日涨幅达到15%的前5只可转债,2026-05-25
2186,920181,赛英电子,127.3,13.915,1,1,15753596.42,11050721.22,4702875.2,423089900,1.111554589226,34.2812,12.76,当日换手率达到20%的前5只股票,2026-05-28
2187,002771,真视通,18.35,-0.9179,3,1,46627960.3,41925772.0,4702188.3,1004009296,0.468341111854,31.1658,32.02,日换手率达到20%的前5只证券,2026-04-20
2188,688002,睿创微纳,123.31,19.9981,1,1,40979516.1,36294803.6,4684712.5,1842367800,0.254276724767,3.3449,567.52,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-01-23
